1000.0 848.0 262.0 0.0 292.98 175000000.0
21000.0 12000.0 4000.0 4000.0 318.3 140000000.0
17000.0 16000.0 1000.0 17000.0 73.82 170000000.0
5000.0 3000.0 595.0 357.0 102.18 145000000.0
10000.0 336.0 329.0 452.0 325.02 175000000.0
10000.0 854.0 509.0 218.0 100.19 178000000.0
23000.0 2000.0 570.0 208.0 150.17 175000000.0
1000.0 767.0 384.0 0.0 356.45 175000000.0
19000.0 13000.0 591.0 4000.0 364.0 175000000.0
21000.0 19000.0 4000.0 4000.0 312.06 200000000.0
26000.0 17000.0 11000.0 274.0 155.11 170000000.0
11000.0 2000.0 846.0 171.0 241.41 180000000.0
10000.0 2000.0 884.0 198.0 208.54 170000000.0
19000.0 11000.0 2000.0 94.0 259.75 170000000.0
2000.0 638.0 604.0 663.0 93.42 190000000.0
756.0 719.0 562.0 38.0 222.49 165000000.0
975.0 931.0 833.0 66.0 189.41 165000000.0
890.0 812.0 535.0 776.0 103.14 165000000.0
18000.0 953.0 759.0 255.0 217.39 165000000.0
14000.0 14000.0 3000.0 571.0 333.13 170000000.0
11000.0 11000.0 6000.0 22000.0 187.99 165000000.0
29000.0 27000.0 23000.0 22000.0 292.57 160000000.0
5000.0 972.0 773.0 0.0 303.0 180000000.0
11000.0 1000.0 919.0 21000.0 127.49 150000000.0
34000.0 22000.0 14000.0 508.0 281.67 160000000.0
40000.0 25000.0 11000.0 33.0 77.04 170000000.0
3000.0 716.0 648.0 0.0 47.17 160000000.0
24000.0 10000.0 2000.0 230.0 89.73 155000000.0
662.0 599.0 581.0 0.0 318.76 150000000.0
21000.0 11000.0 687.0 282.0 292.0 150000000.0
10000.0 9000.0 979.0 532.0 227.95 150000000.0
10000.0 1000.0 558.0 508.0 256.39 150000000.0
1000.0 1000.0 954.0 663.0 206.44 150000000.0
20000.0 16000.0 2000.0 151.0 179.88 150000000.0
1000.0 523.0 490.0 69.0 400.74 150000000.0
26000.0 20000.0 12000.0 230.0 206.36 170000000.0
27000.0 9000.0 943.0 750.0 153.63 150000000.0
26000.0 20000.0 12000.0 0.0 181.02 150000000.0
14000.0 897.0 502.0 473.0 83.64 150000000.0
40000.0 17000.0 16000.0 13000.0 79.71 100000000.0
10000.0 10000.0 641.0 188.0 195.0 150000000.0
11000.0 10000.0 103.0 282.0 126.59 180000000.0
22000.0 10000.0 979.0 14000.0 133.38 150000000.0
17000.0 551.0 256.0 776.0 73.1 150000000.0
20000.0 548.0 394.0 456.0 34.96 150000000.0
783.0 370.0 322.0 176.0 128.34 144000000.0
18000.0 12000.0 964.0 0.0 82.16 150000000.0
24000.0 11000.0 967.0 5.0 143.52 145000000.0
10000.0 10000.0 690.0 663.0 209.36 145000000.0
23000.0 893.0 748.0 0.0 65.01 140000000.0
26000.0 12000.0 981.0 14000.0 257.7 150000000.0
18000.0 3000.0 953.0 255.0 177.0 145000000.0
18000.0 934.0 284.0 295.0 31.14 140000000.0
986.0 745.0 413.0 0.0 107.5 130000000.0
17000.0 12000.0 934.0 209.0 122.51 130000000.0
11000.0 3000.0 2000.0 394.0 176.64 140000000.0
21000.0 17000.0 12000.0 386.0 292.3 120000000.0
3000.0 1000.0 882.0 255.0 134.52 150000000.0
535.0 400.0 358.0 14000.0 55.47 140000000.0
29000.0 27000.0 733.0 0.0 183.64 135000000.0
13000.0 897.0 883.0 521.0 227.14 110000000.0
11000.0 967.0 562.0 54.0 215.4 130000000.0
2000.0 2000.0 680.0 235.0 180.19 130000000.0
34000.0 14000.0 523.0 508.0 424.65 130000000.0
21000.0 17000.0 12000.0 386.0 292.3 120000000.0
11000.0 702.0 282.0 176.0 118.31 110000000.0
12000.0 9000.0 8000.0 0.0 101.16 125000000.0
309.0 284.0 165.0 1000.0 49.55 130000000.0
10000.0 943.0 894.0 0.0 60.52 130000000.0
49000.0 3000.0 1000.0 189.0 113.73 127000000.0
24000.0 11000.0 8000.0 96.0 148.34 130000000.0
34000.0 22000.0 14000.0 508.0 337.1 125000000.0
15000.0 574.0 362.0 2000.0 217.54 125000000.0
23000.0 14000.0 12000.0 681.0 209.81 125000000.0
21000.0 979.0 154.0 0.0 186.83 125000000.0
14000.0 1000.0 850.0 255.0 163.19 125000000.0
605.0 308.0 217.0 719.0 58.88 65000000.0
10000.0 826.0 602.0 209.0 113.17 125000000.0
774.0 358.0 341.0 0.0 124.98 120000000.0
12000.0 701.0 402.0 160.0 115.8 110000000.0
13000.0 365.0 265.0 521.0 162.16 120000000.0
13000.0 9000.0 641.0 0.0 126.46 130000000.0
10000.0 2000.0 1000.0 294.0 58.61 100000000.0
11000.0 10000.0 1000.0 364.0 89.02 120000000.0
20000.0 992.0 929.0 446.0 132.55 120000000.0
26000.0 11000.0 9000.0 19.0 47.95 115000000.0
833.0 809.0 429.0 473.0 190.87 125000000.0
39.0 23.0 13.0 0.0 274.08 100000000.0
5000.0 833.0 799.0 13.0 0.54 135000000.0
596.0 360.0 78.0 128.0 56.11 120000000.0
12000.0 2000.0 884.0 62.0 155.18 110000000.0
14000.0 5000.0 1000.0 124.0 130.0 110000000.0
6000.0 1000.0 1000.0 263.0 106.37 110000000.0
6000.0 5000.0 943.0 124.0 66.0 110000000.0
20000.0 929.0 544.0 189.0 85.46 110000000.0
11000.0 635.0 430.0 151.0 61.66 110000000.0
13000.0 300.0 297.0 235.0 134.52 110000000.0
852.0 578.0 525.0 63.0 104.37 105000000.0
13000.0 801.0 372.0 0.0 228.43 108000000.0
6000.0 1000.0 834.0 258.0 167.01 150000000.0
40000.0 23000.0 1000.0 0.0 97.03 100000000.0
18000.0 782.0 561.0 0.0 130.13 100000000.0
12000.0 8000.0 107.0 285.0 119.22 100000000.0
29000.0 11000.0 265.0 16000.0 162.8 100000000.0
26000.0 13000.0 13000.0 165.0 85.02 92000000.0
20000.0 548.0 394.0 456.0 34.96 150000000.0
29000.0 3000.0 452.0 380.0 57.37 100000000.0
29000.0 11000.0 4000.0 17000.0 116.87 100000000.0
15000.0 5000.0 1000.0 670.0 27.1 102000000.0
26000.0 13000.0 11000.0 385.0 39.29 90000000.0
1000.0 897.0 848.0 19.0 28.77 105000000.0
26000.0 911.0 571.0 2000.0 24.99 100000000.0
962.0 740.0 722.0 127.0 95.33 100000000.0
873.0 560.0 310.0 0.0 43.98 65000000.0
12000.0 3000.0 766.0 44.0 17.18 95000000.0
40000.0 11000.0 968.0 0.0 23.01 100000000.0
11000.0 1000.0 779.0 81.0 176.74 93000000.0
8000.0 3000.0 1000.0 0.0 88.76 95000000.0
18000.0 3000.0 1000.0 12000.0 81.56 100000000.0
3000.0 806.0 423.0 0.0 58.23 90000000.0
29000.0 13000.0 1000.0 17000.0 132.37 90000000.0
21000.0 1000.0 918.0 0.0 110.42 92000000.0
18000.0 1000.0 585.0 21000.0 102.52 90000000.0
21000.0 979.0 727.0 0.0 209.02 90000000.0
11000.0 745.0 635.0 335.0 26.38 
11000.0 600.0 503.0 221.0 100.02 90000000.0
22000.0 11000.0 1000.0 0.0 78.75 88000000.0
8000.0 956.0 918.0 87.0 68.56 90000000.0
11000.0 11000.0 886.0 209.0 65.03 90000000.0
11000.0 560.0 350.0 107.0 143.62 90000000.0
596.0 360.0 78.0 128.0 56.11 120000000.0
919.0 691.0 183.0 468.0 21.27 20000000.0
49000.0 20000.0 971.0 750.0 197.99 100000000.0
14000.0 8000.0 5000.0 545.0 20.32 75000000.0
283.0 142.0 118.0 36.0 127.71 85000000.0
14000.0 13000.0 11000.0 0.0 117.14 85000000.0
14000.0 5000.0 1000.0 168.0 150.83 85000000.0
584.0 227.0 159.0 681.0 62.49 85000000.0
10000.0 1000.0 719.0 1000.0 31.49 60000000.0
409.0 107.0 20.0 38.0 13.4 35000000.0
17000.0 4000.0 521.0 218.0 80.17 85000000.0
3000.0 169.0 160.0 0.0 75.75 85000000.0
21000.0 15000.0 495.0 21000.0 33.05 65000000.0
26000.0 13000.0 5000.0 13000.0 102.98 80000000.0
34000.0 14000.0 575.0 378.0 408.0 78000000.0
12000.0 11000.0 11000.0 221.0 133.67 80000000.0
29000.0 223.0 163.0 17000.0 127.97 80000000.0
11000.0 3000.0 503.0 221.0 103.03 80000000.0
3000.0 982.0 915.0 154.0 101.11 80000000.0
18000.0 15000.0 10000.0 117.0 94.82 80000000.0
11000.0 8000.0 697.0 452.0 85.71 68000000.0
12000.0 11000.0 859.0 266.0 169.69 80000000.0
14000.0 788.0 612.0 42.0 27.36 90000000.0
795.0 172.0 74.0 545.0 23.22 80000000.0
1000.0 904.0 745.0 11.0 368.31 75000000.0
7000.0 2000.0 1000.0 275.0 368.05 76000000.0
16000.0 430.0 18.0 0.0 35.29 76000000.0
11000.0 11000.0 988.0 335.0 134.57 75000000.0
719.0 339.0 260.0 163.0 118.82 75000000.0
11000.0 988.0 963.0 255.0 117.7 75000000.0
12000.0 11000.0 4000.0 221.0 162.0 80000000.0
15000.0 509.0 104.0 0.0 45.43 75000000.0
15000.0 1000.0 222.0 763.0 83.5 75000000.0
7000.0 4000.0 1000.0 22.0 336.03 74000000.0
4000.0 2000.0 826.0 0.0 36.38 82000000.0
11000.0 1000.0 715.0 72.0 70.22 70000000.0
8000.0 1000.0 989.0 285.0 148.21 73000000.0
1000.0 843.0 769.0 487.0 244.05 120000000.0
13000.0 11000.0 11000.0 16000.0 120.52 75000000.0
3000.0 579.0 559.0 0.0 42.27 70000000.0
18000.0 11000.0 992.0 845.0 98.9 70000000.0
3000.0 692.0 423.0 28.0 55.94 70000000.0
15000.0 588.0 271.0 905.0 38.35 70000000.0
394.0 217.0 66.0 163.0 38.51 75000000.0
26000.0 326.0 301.0 0.0 7.1 70000000.0
13000.0 1000.0 585.0 101.0 25.12 50000000.0
21000.0 17000.0 10000.0 171.0 300.52 68000000.0
7000.0 2000.0 975.0 275.0 251.5 69000000.0
14000.0 11000.0 3000.0 3000.0 81.26 68000000.0
788.0 562.0 531.0 44.0 27.55 
29000.0 149.0 135.0 0.0 39.38 70000000.0
3000.0 3000.0 464.0 76.0 43.57 66000000.0
23000.0 826.0 655.0 14000.0 182.2 65000000.0
605.0 308.0 217.0 719.0 58.88 65000000.0
20000.0 13000.0 11000.0 0.0 148.78 61000000.0
8000.0 3000.0 105.0 285.0 100.47 65000000.0
769.0 698.0 465.0 11000.0 115.6 65000000.0
600.0 346.0 174.0 119.0 59.62 65000000.0
2000.0 1000.0 929.0 87.0 85.91 65000000.0
10000.0 806.0 523.0 43.0 53.85 50100000.0
27000.0 1000.0 520.0 368.0 54.76 65000000.0
1000.0 1000.0 919.0 468.0 44.8 16900000.0
14000.0 1000.0 974.0 545.0 42.35 65000000.0
26000.0 872.0 805.0 545.0 36.06 45000000.0
23000.0 13000.0 6000.0 436.0 13.75 65000000.0
963.0 580.0 221.0 175.0 43.25 55000000.0
177.0 27.0 16.0 670.0 2.21 50000000.0
46000.0 1000.0 1000.0 16000.0 54.12 44000000.0
18000.0 13000.0 447.0 0.0 210.59 65000000.0
835.0 812.0 625.0 21000.0 167.74 61000000.0
4000.0 722.0 721.0 0.0 109.18 60000000.0
13000.0 11000.0 357.0 124.0 90.36 58000000.0
10000.0 3000.0 1000.0 188.0 58.68 60000000.0
13000.0 240.0 175.0 0.0 75.64 60000000.0
309.0 229.0 57.0 253.0 75.28 60000000.0
11000.0 946.0 751.0 0.0 64.51 48000000.0
539.0 394.0 288.0 0.0 50.55 60000000.0
34000.0 22000.0 14000.0 737.0 56.44 60000000.0
18000.0 992.0 864.0 24.0 62.4 60000000.0
650.0 467.0 295.0 845.0 46.98 61000000.0
11000.0 8000.0 2000.0 97.0 257.76 60000000.0
33000.0 301.0 300.0 181.0 46.0 60000000.0
26000.0 21000.0 19000.0 0.0 623.28 220000000.0
5000.0 2000.0 1000.0 91.0 31.17 60000000.0
16000.0 805.0 361.0 84.0 363.02 58000000.0
14000.0 962.0 318.0 16000.0 350.12 58800000.0
2000.0 1000.0 543.0 11.0 80.02 58000000.0
1000.0 847.0 839.0 189.0 44.67 58000000.0
14000.0 1000.0 529.0 545.0 60.13 60000000.0
15000.0 535.0 186.0 521.0 107.1 55000000.0
18000.0 17000.0 683.0 845.0 101.53 55000000.0
10000.0 617.0 168.0 125.0 162.59 55000000.0
11000.0 963.0 539.0 16000.0 35.71 55000000.0
10000.0 3000.0 835.0 125.0 69.95 55000000.0
40000.0 19000.0 3000.0 108.0 62.56 53000000.0
18000.0 1000.0 963.0 473.0 73.34 50000000.0
16000.0 3000.0 1000.0 0.0 25.03 53000000.0
1000.0 1000.0 304.0 0.0 95.72 40000000.0
4000.0 957.0 931.0 235.0 118.68 52000000.0
14000.0 11000.0 838.0 58.0 143.7 52000000.0
13000.0 963.0 593.0 53.0 62.45 50200000.0
15000.0 3000.0 1000.0 3000.0 218.63 50000000.0
1000.0 560.0 417.0 14000.0 126.98 50000000.0
17000.0 920.0 584.0 97.0 191.62 50000000.0
12000.0 919.0 569.0 43.0 127.38 50000000.0
8000.0 2000.0 322.0 51.0 150.32 50000000.0
40000.0 11000.0 10000.0 252.0 128.0 50000000.0
18000.0 412.0 277.0 0.0 88.5 45000000.0
22000.0 18000.0 11000.0 152.0 75.61 50000000.0
15000.0 348.0 144.0 154.0 55.09 60000000.0
769.0 726.0 681.0 0.0 52.82 50000000.0
17000.0 995.0 679.0 34.0 50.15 50000000.0
992.0 495.0 368.0 50.0 46.98 50000000.0
3000.0 1000.0 1000.0 22.0 56.72 50000000.0
21000.0 3000.0 3000.0 71.0 47.11 50000000.0
10000.0 6000.0 509.0 0.0 17.11 25000000.0
20000.0 11000.0 11000.0 234.0 21.56 49900000.0
1000.0 852.0 592.0 98.0 19.45 60000000.0
14000.0 8000.0 1000.0 0.0 28.84 50000000.0
2000.0 35.0 0.0 456.0 12.8 
20000.0 2000.0 502.0 662.0 31.57 49000000.0
27000.0 254.0 194.0 79.0 1.21 50000000.0
14000.0 794.0 482.0 118.0 89.25 48000000.0
788.0 423.0 345.0 65.0 15.43 25000000.0
20000.0 15000.0 1000.0 777.0 60.96 46000000.0
35000.0 11000.0 734.0 153.0 46.28 40000000.0
749.0 463.0 404.0 0.0 47.31 45000000.0
5000.0 117.0 107.0 278.0 24.34 45000000.0
29000.0 14000.0 10000.0 0.0 22.88 35000000.0
409.0 107.0 20.0 38.0 13.4 35000000.0
854.0 766.0 501.0 2000.0 15.52 45000000.0
1000.0 660.0 650.0 0.0 136.02 44500000.0
11000.0 1000.0 287.0 118.0 5.77 40000000.0
17000.0 971.0 839.0 97.0 138.45 42000000.0
975.0 815.0 749.0 176.0 159.58 43000000.0
11000.0 392.0 365.0 133.0 6.11 44000000.0
107.0 81.0 54.0 20.0 18.6 42000000.0
668.0 641.0 225.0 80.0 176.59 8000000.0
34000.0 23000.0 14000.0 737.0 150.12 40000000.0
16000.0 896.0 723.0 98.0 163.95 40000000.0
19000.0 11000.0 903.0 0.0 126.55 40000000.0
1000.0 935.0 716.0 456.0 166.15 40000000.0
480.0 449.0 127.0 532.0 125.07 40000000.0
1000.0 575.0 336.0 0.0 102.46 40000000.0
10000.0 349.0 81.0 21000.0 96.92 40000000.0
8000.0 2000.0 723.0 164.0 90.35 40000000.0
11000.0 3000.0 898.0 241.0 95.0 40000000.0
22000.0 11000.0 808.0 278.0 75.27 35000000.0
769.0 698.0 465.0 11000.0 115.6 65000000.0
2000.0 2000.0 651.0 23.0 64.15 20000000.0
982.0 971.0 119.0 415.0 83.91 40000000.0
15000.0 535.0 423.0 14000.0 72.31 40000000.0
14000.0 903.0 767.0 174.0 61.09 30000000.0
23000.0 20000.0 19000.0 22000.0 53.08 40000000.0
18000.0 11000.0 465.0 51.0 54.41 42000000.0
708.0 78.0 19.0 0.0 50.86 40000000.0
2000.0 1000.0 520.0 190.0 52.0 40000000.0
176.0 61.0 57.0 99.0 37.37 40000000.0
2000.0 741.0 687.0 0.0 38.18 40000000.0
683.0 392.0 214.0 52.0 38.54 40000000.0
703.0 682.0 495.0 77.0 42.58 40000000.0
14000.0 9000.0 3000.0 3000.0 42.62 40000000.0
20000.0 19000.0 19000.0 56.0 26.81 35000000.0
4000.0 887.0 826.0 0.0 15.96 40000000.0
13000.0 11000.0 563.0 0.0 21.0 40000000.0
11000.0 1000.0 287.0 118.0 5.77 40000000.0
12000.0 2000.0 61.0 22.0 10.33 33000000.0
11000.0 372.0 167.0 0.0 3.68 26000000.0
1000.0 535.0 87.0 180.0 10.64 40000000.0
884.0 617.0 502.0 154.0 80.05 20000000.0
11000.0 557.0 398.0 584.0 4.56 39200000.0
18000.0 957.0 954.0 126.0 88.92 38000000.0
940.0 906.0 736.0 304.0 47.54 10000000.0
14000.0 924.0 904.0 123.0 42.0 38000000.0
378.0 18.0 15.0 0.0 16.38 32000000.0
17000.0 1000.0 724.0 5.0 34.91 38000000.0
13000.0 597.0 531.0 0.0 109.71 35000000.0
10000.0 4000.0 206.0 0.0 92.17 37000000.0
10000.0 2000.0 651.0 52.0 41.1 40000000.0
26000.0 10000.0 471.0 2000.0 26.9 38000000.0
2000.0 756.0 591.0 11.0 46.81 38000000.0
17000.0 12000.0 10000.0 308.0 191.45 37000000.0
740.0 707.0 651.0 43.0 150.37 37000000.0
14000.0 839.0 706.0 480.0 277.31 35000000.0
768.0 734.0 624.0 102.0 255.95 29000000.0
18000.0 464.0 64.0 91.0 117.53 35000000.0
13000.0 12000.0 538.0 1000.0 171.03 38000000.0
11000.0 11000.0 505.0 64.0 124.73 35000000.0
18000.0 5000.0 1000.0 126.0 81.16 35000000.0
492.0 392.0 213.0 0.0 110.01 35000000.0
15000.0 3000.0 923.0 87.0 55.8 35000000.0
17000.0 329.0 190.0 89.0 55.29 35000000.0
15000.0 2000.0 825.0 102.0 83.3 35000000.0
529.0 130.0 120.0 0.0 67.52 35000000.0
978.0 593.0 227.0 148.0 45.8 35000000.0
20000.0 10000.0 3000.0 487.0 37.55 40000000.0
10000.0 979.0 745.0 15.0 34.53 35000000.0
11000.0 1000.0 687.0 0.0 13.3 32000000.0
883.0 883.0 567.0 0.0 7.46 35000000.0
988.0 149.0 129.0 47.0 102.41 34000000.0
20000.0 1000.0 1000.0 0.0 10.14 35000000.0
989.0 970.0 954.0 88.0 37.43 34000000.0
852.0 521.0 491.0 160.0 34.01 33000000.0
722.0 655.0 460.0 176.0 169.08 32500000.0
17000.0 11000.0 9000.0 133.0 101.47 32000000.0
15000.0 491.0 355.0 0.0 54.7 32000000.0
10000.0 877.0 24.0 34.0 14.27 31500000.0
18000.0 984.0 874.0 0.0 93.75 31000000.0
13000.0 1000.0 670.0 0.0 59.07 25000000.0
783.0 370.0 322.0 176.0 128.34 144000000.0
26000.0 12000.0 816.0 0.0 58.88 31000000.0
2000.0 433.0 107.0 662.0 115.65 30000000.0
24000.0 10000.0 940.0 655.0 83.81 25000000.0
303.0 18.0 7.0 129.0 66.36 35000000.0
23000.0 13000.0 502.0 0.0 66.47 30000000.0
15000.0 975.0 344.0 89.0 62.88 30000000.0
11000.0 826.0 545.0 56.0 58.72 30000000.0
617.0 204.0 183.0 11000.0 56.82 17000000.0
18000.0 631.0 37.0 98.0 53.68 30000000.0
19000.0 1000.0 286.0 456.0 50.92 30000000.0
455.0 221.0 219.0 777.0 46.88 30000000.0
15000.0 1000.0 424.0 845.0 52.42 30000000.0
11000.0 2000.0 1000.0 43.0 42.48 25000000.0
26000.0 821.0 751.0 246.0 42.04 30000000.0
157.0 33.0 21.0 456.0 40.25 30000000.0
17000.0 2000.0 534.0 108.0 35.27 30000000.0
15000.0 11000.0 2000.0 380.0 32.36 30000000.0
10000.0 785.0 645.0 0.0 7.69 40000000.0
11000.0 10000.0 820.0 181.0 3.9 30000000.0
11000.0 4000.0 365.0 5.0 97.66 19000000.0
10000.0 1000.0 751.0 0.0 183.44 29000000.0
22000.0 779.0 265.0 265.0 63.03 29000000.0
559.0 427.0 303.0 473.0 161.03 28000000.0
11000.0 183.0 83.0 350.0 27.37 29000000.0
33000.0 23000.0 767.0 285.0 70.24 28000000.0
576.0 447.0 325.0 529.0 71.35 28000000.0
553.0 488.0 385.0 905.0 48.04 30000000.0
933.0 194.0 114.0 368.0 30.69 28000000.0
2000.0 860.0 845.0 23.0 10.91 28000000.0
17000.0 927.0 405.0 65.0 28.75 28000000.0
11000.0 985.0 529.0 0.0 148.73 30000000.0
19000.0 13000.0 591.0 4000.0 364.0 175000000.0
13000.0 11000.0 1000.0 118.0 22.49 27000000.0
8000.0 698.0 638.0 0.0 41.01 27000000.0
14000.0 439.0 313.0 71.0 25.98 28000000.0
11000.0 989.0 919.0 234.0 87.34 27000000.0
2000.0 850.0 534.0 124.0 40.17 26000000.0
12000.0 412.0 385.0 0.0 49.87 26000000.0
16000.0 543.0 523.0 763.0 12.28 26000000.0
16000.0 601.0 198.0 16000.0 148.09 33000000.0
14000.0 816.0 485.0 180.0 145.0 25000000.0
775.0 523.0 437.0 97.0 26.76 26000000.0
15000.0 3000.0 2000.0 150.0 169.71 25000000.0
2000.0 1000.0 387.0 198.0 80.03 25000000.0
2000.0 939.0 883.0 1000.0 74.27 25000000.0
20000.0 962.0 766.0 425.0 70.63 25000000.0
713.0 220.0 204.0 96.0 60.44 25000000.0
14000.0 11000.0 3000.0 47.0 82.23 17000000.0
272.0 111.0 104.0 0.0 40.22 25000000.0
15000.0 852.0 816.0 29.0 48.24 25000000.0
12000.0 11000.0 10000.0 176.0 45.09 25000000.0
17000.0 1000.0 960.0 99.0 2.34 20000000.0
49000.0 702.0 403.0 59.0 31.66 30000000.0
3000.0 571.0 81.0 81.0 33.63 25000000.0
20000.0 732.0 141.0 452.0 15.79 23000000.0
27000.0 154.0 151.0 241.0 1.87 30000000.0
27000.0 798.0 581.0 149.0 13.65 25000000.0
10000.0 9000.0 3000.0 214.0 0.06 25000000.0
852.0 521.0 490.0 160.0 34.01 33000000.0
13000.0 11000.0 1000.0 0.0 16.97 25000000.0
13000.0 683.0 461.0 13000.0 70.27 24000000.0
1000.0 897.0 848.0 19.0 28.77 105000000.0
967.0 455.0 304.0 71.0 51.78 8200000.0
218.0 216.0 92.0 0.0 31.45 24000000.0
3000.0 859.0 847.0 192.0 25.0 24000000.0
12000.0 854.0 706.0 88.0 23.23 24000000.0
15000.0 13000.0 11.0 181.0 75.59 23600000.0
19000.0 128.0 105.0 0.0 25.56 23000000.0
20000.0 732.0 141.0 452.0 15.79 23000000.0
129.0 25.0 23.0 101.0 71.98 25000000.0
11000.0 1000.0 287.0 118.0 5.77 40000000.0
975.0 569.0 517.0 42.0 49.0 22000000.0
23000.0 820.0 120.0 108.0 11.33 22000000.0
385.0 223.0 159.0 11000.0 16.68 17000000.0
34000.0 22000.0 14000.0 737.0 132.09 21000000.0
2000.0 826.0 579.0 98.0 36.58 21000000.0
3000.0 427.0 149.0 65.0 24.85 20000000.0
19000.0 14000.0 10000.0 140.0 24.1 20000000.0
6000.0 960.0 697.0 0.0 137.39 20000000.0
884.0 617.0 501.0 154.0 80.05 20000000.0
8000.0 727.0 552.0 729.0 82.62 20000000.0
2000.0 660.0 500.0 0.0 56.67 20000000.0
11000.0 10000.0 418.0 17.0 56.23 20000000.0
15000.0 1000.0 851.0 24.0 113.08 20000000.0
1000.0 1000.0 852.0 151.0 52.07 20000000.0
87000.0 1000.0 602.0 174.0 41.57 
1000.0 465.0 455.0 132.0 42.65 20000000.0
919.0 691.0 183.0 468.0 21.27 20000000.0
745.0 168.0 77.0 310.0 44.99 20000000.0
11000.0 119.0 51.0 0.0 34.3 25000000.0
383.0 333.0 322.0 34.0 34.33 11000000.0
177.0 55.0 24.0 1000.0 26.0 20000000.0
2000.0 934.0 756.0 14.0 31.58 20000000.0
646.0 441.0 374.0 24.0 38.56 20000000.0
15000.0 989.0 942.0 19.0 23.39 20000000.0
17000.0 882.0 826.0 0.0 18.35 15000000.0
17000.0 12000.0 10000.0 308.0 191.45 37000000.0
869.0 624.0 329.0 82.0 14.17 25000000.0
11000.0 904.0 783.0 20.0 13.99 20000000.0
17000.0 1000.0 884.0 198.0 12.13 20000000.0
14000.0 12000.0 968.0 214.0 12.63 20000000.0
14000.0 1000.0 580.0 53.0 13.65 20000000.0
204.0 178.0 175.0 0.0 8.09 20000000.0
33000.0 4000.0 902.0 46.0 0.58 
9000.0 750.0 648.0 448.0 0.05 
22000.0 2000.0 897.0 23.0 4.71 20000000.0
2000.0 2000.0 562.0 31.0 6.92 23000000.0
8000.0 691.0 85.0 44.0 3.4 
920.0 798.0 329.0 89.0 150.06 18000000.0
567.0 312.0 261.0 52.0 59.57 18000000.0
975.0 569.0 557.0 42.0 52.69 21000000.0
15000.0 6000.0 529.0 0.0 42.34 18000000.0
594.0 268.0 218.0 11000.0 33.4 18000000.0
11000.0 642.0 223.0 0.0 18.33 18000000.0
14000.0 13000.0 816.0 0.0 17.75 30000000.0
