17000.0 15000.0 13000.0 1.0 47.38
11000.0 10000.0 103.0 2.0 126.59
34000.0 13000.0 1000.0 6.0 155.33
23000.0 13000.0 11000.0 0.0 533.32
1000.0 848.0 262.0 1.0 292.98
21000.0 12000.0 4000.0 3.0 318.3
17000.0 16000.0 1000.0 0.0 73.82
5000.0 3000.0 595.0 2.0 102.18
10000.0 336.0 329.0 8.0 325.02
10000.0 854.0 509.0 1.0 100.19
23000.0 2000.0 570.0 4.0 150.17
1000.0 767.0 384.0 1.0 356.45
19000.0 13000.0 591.0 0.0 364.0
21000.0 19000.0 4000.0 4.0 312.06
26000.0 17000.0 11000.0 0.0 155.11
11000.0 2000.0 846.0 2.0 241.41
10000.0 2000.0 884.0 0.0 208.54
19000.0 11000.0 2000.0 1.0 259.75
2000.0 638.0 604.0 2.0 93.42
756.0 719.0 562.0 0.0 222.49
975.0 931.0 833.0 1.0 189.41
890.0 812.0 535.0 0.0 103.14
18000.0 953.0 759.0 0.0 217.39
14000.0 14000.0 3000.0 3.0 333.13
11000.0 11000.0 6000.0 1.0 187.99
29000.0 27000.0 23000.0 0.0 292.57
11000.0 1000.0 919.0 2.0 127.49
34000.0 22000.0 14000.0 1.0 281.67
40000.0 25000.0 11000.0 1.0 77.04
3000.0 716.0 648.0 0.0 47.17
24000.0 10000.0 2000.0 2.0 89.73
662.0 599.0 581.0 0.0 318.76
21000.0 11000.0 687.0 3.0 292.0
10000.0 9000.0 979.0 0.0 227.95
10000.0 1000.0 558.0 0.0 256.39
1000.0 1000.0 954.0 0.0 206.44
20000.0 16000.0 2000.0 0.0 179.88
1000.0 523.0 490.0 0.0 400.74
26000.0 20000.0 12000.0 3.0 206.36
27000.0 9000.0 943.0 0.0 153.63
26000.0 20000.0 12000.0 1.0 181.02
14000.0 897.0 502.0 0.0 83.64
40000.0 17000.0 16000.0 7.0 79.71
10000.0 10000.0 641.0 0.0 195.0
11000.0 10000.0 103.0 2.0 126.59
22000.0 10000.0 979.0 0.0 133.38
17000.0 551.0 256.0 2.0 73.1
20000.0 548.0 394.0 4.0 34.96
783.0 370.0 322.0 4.0 128.34
18000.0 12000.0 964.0 1.0 82.16
24000.0 11000.0 967.0 0.0 143.52
10000.0 10000.0 690.0 3.0 209.36
23000.0 893.0 748.0 0.0 65.01
26000.0 12000.0 981.0 0.0 257.7
18000.0 3000.0 953.0 5.0 177.0
18000.0 934.0 284.0 4.0 31.14
986.0 745.0 413.0 1.0 107.5
17000.0 12000.0 934.0 6.0 122.51
11000.0 3000.0 2000.0 0.0 176.64
21000.0 17000.0 12000.0 3.0 292.3
3000.0 1000.0 882.0 0.0 134.52
535.0 400.0 358.0 0.0 55.47
29000.0 27000.0 733.0 0.0 183.64
13000.0 897.0 883.0 0.0 227.14
11000.0 967.0 562.0 0.0 215.4
2000.0 2000.0 680.0 6.0 180.19
34000.0 14000.0 523.0 1.0 424.65
21000.0 17000.0 12000.0 3.0 292.3
11000.0 702.0 282.0 1.0 118.31
12000.0 9000.0 8000.0 2.0 101.16
309.0 284.0 165.0 0.0 49.55
10000.0 943.0 894.0 0.0 60.52
49000.0 3000.0 1000.0 7.0 113.73
24000.0 11000.0 8000.0 3.0 148.34
34000.0 22000.0 14000.0 1.0 337.1
15000.0 574.0 362.0 2.0 217.54
23000.0 14000.0 12000.0 3.0 209.81
21000.0 979.0 154.0 2.0 186.83
14000.0 1000.0 850.0 0.0 163.19
605.0 308.0 217.0 0.0 58.88
10000.0 826.0 602.0 0.0 113.17
774.0 358.0 341.0 0.0 124.98
12000.0 701.0 402.0 1.0 115.8
13000.0 365.0 265.0 0.0 162.16
13000.0 9000.0 641.0 0.0 126.46
10000.0 2000.0 1000.0 0.0 58.61
11000.0 10000.0 1000.0 0.0 89.02
20000.0 992.0 929.0 1.0 132.55
26000.0 11000.0 9000.0 2.0 47.95
833.0 809.0 429.0 0.0 190.87
39.0 23.0 13.0 0.0 274.08
596.0 360.0 78.0 3.0 56.11
12000.0 2000.0 884.0 0.0 155.18
14000.0 5000.0 1000.0 0.0 130.0
6000.0 1000.0 1000.0 0.0 106.37
6000.0 5000.0 943.0 3.0 66.0
20000.0 929.0 544.0 1.0 85.46
11000.0 635.0 430.0 4.0 61.66
13000.0 300.0 297.0 1.0 134.52
852.0 578.0 525.0 0.0 104.37
13000.0 801.0 372.0 1.0 228.43
6000.0 1000.0 834.0 1.0 167.01
40000.0 23000.0 1000.0 1.0 97.03
18000.0 782.0 561.0 0.0 130.13
12000.0 8000.0 107.0 2.0 119.22
29000.0 11000.0 265.0 1.0 162.8
26000.0 13000.0 13000.0 3.0 85.02
20000.0 548.0 394.0 4.0 34.96
29000.0 3000.0 452.0 0.0 57.37
29000.0 11000.0 4000.0 3.0 116.87
15000.0 5000.0 1000.0 5.0 27.1
26000.0 13000.0 11000.0 15.0 39.29
1000.0 897.0 848.0 1.0 28.77
26000.0 911.0 571.0 0.0 24.99
962.0 740.0 722.0 4.0 95.33
873.0 560.0 310.0 1.0 43.98
12000.0 3000.0 766.0 4.0 17.18
40000.0 11000.0 968.0 1.0 23.01
11000.0 1000.0 779.0 0.0 176.74
8000.0 3000.0 1000.0 0.0 88.76
18000.0 3000.0 1000.0 1.0 81.56
3000.0 806.0 423.0 1.0 58.23
29000.0 13000.0 1000.0 0.0 132.37
21000.0 1000.0 918.0 3.0 110.42
18000.0 1000.0 585.0 1.0 102.52
21000.0 979.0 727.0 3.0 209.02
11000.0 745.0 635.0 2.0 26.38
11000.0 600.0 503.0 0.0 100.02
22000.0 11000.0 1000.0 0.0 78.75
8000.0 956.0 918.0 0.0 68.56
11000.0 11000.0 886.0 6.0 65.03
11000.0 560.0 350.0 0.0 143.62
596.0 360.0 78.0 3.0 56.11
919.0 691.0 183.0 0.0 21.27
49000.0 20000.0 971.0 0.0 197.99
14000.0 8000.0 5000.0 8.0 20.32
283.0 142.0 118.0 2.0 127.71
14000.0 13000.0 11000.0 3.0 117.14
14000.0 5000.0 1000.0 2.0 150.83
584.0 227.0 159.0 5.0 62.49
10000.0 1000.0 719.0 0.0 31.49
409.0 107.0 20.0 0.0 13.4
17000.0 4000.0 521.0 0.0 80.17
3000.0 169.0 160.0 0.0 75.75
21000.0 15000.0 495.0 0.0 33.05
26000.0 13000.0 5000.0 9.0 102.98
34000.0 14000.0 575.0 0.0 408.0
12000.0 11000.0 11000.0 4.0 133.67
29000.0 223.0 163.0 0.0 127.97
11000.0 3000.0 503.0 1.0 103.03
3000.0 982.0 915.0 3.0 101.11
18000.0 15000.0 10000.0 0.0 94.82
11000.0 8000.0 697.0 4.0 85.71
12000.0 11000.0 859.0 0.0 169.69
14000.0 788.0 612.0 0.0 27.36
795.0 172.0 74.0 0.0 23.22
1000.0 904.0 745.0 0.0 368.31
7000.0 2000.0 1000.0 0.0 368.05
16000.0 430.0 18.0 0.0 35.29
11000.0 11000.0 988.0 0.0 134.57
719.0 339.0 260.0 9.0 118.82
11000.0 988.0 963.0 6.0 117.7
12000.0 11000.0 4000.0 4.0 162.0
15000.0 509.0 104.0 2.0 45.43
15000.0 1000.0 222.0 1.0 83.5
7000.0 4000.0 1000.0 0.0 336.03
4000.0 2000.0 826.0 4.0 36.38
11000.0 1000.0 715.0 0.0 70.22
8000.0 1000.0 989.0 5.0 148.21
1000.0 843.0 769.0 0.0 244.05
13000.0 11000.0 11000.0 1.0 120.52
3000.0 579.0 559.0 1.0 42.27
18000.0 11000.0 992.0 3.0 98.9
3000.0 692.0 423.0 1.0 55.94
15000.0 588.0 271.0 8.0 38.35
394.0 217.0 66.0 7.0 38.51
26000.0 326.0 301.0 1.0 7.1
13000.0 1000.0 585.0 1.0 25.12
21000.0 17000.0 10000.0 3.0 300.52
7000.0 2000.0 975.0 0.0 251.5
14000.0 11000.0 3000.0 0.0 81.26
788.0 562.0 531.0 0.0 27.55
29000.0 149.0 135.0 1.0 39.38
3000.0 3000.0 464.0 1.0 43.57
23000.0 826.0 655.0 0.0 182.2
605.0 308.0 217.0 0.0 58.88
20000.0 13000.0 11000.0 1.0 148.78
8000.0 3000.0 105.0 2.0 100.47
769.0 698.0 465.0 0.0 115.6
600.0 346.0 174.0 0.0 59.62
2000.0 1000.0 929.0 6.0 85.91
10000.0 806.0 523.0 0.0 53.85
27000.0 1000.0 520.0 3.0 54.76
1000.0 1000.0 919.0 0.0 44.8
14000.0 1000.0 974.0 0.0 42.35
26000.0 872.0 805.0 4.0 36.06
23000.0 13000.0 6000.0 3.0 13.75
963.0 580.0 221.0 0.0 43.25
177.0 27.0 16.0 0.0 2.21
46000.0 1000.0 1000.0 1.0 54.12
18000.0 13000.0 447.0 0.0 210.59
835.0 812.0 625.0 0.0 167.74
4000.0 722.0 721.0 6.0 109.18
13000.0 11000.0 357.0 4.0 90.36
10000.0 3000.0 1000.0 2.0 58.68
13000.0 240.0 175.0 4.0 75.64
309.0 229.0 57.0 1.0 75.28
11000.0 946.0 751.0 0.0 64.51
539.0 394.0 288.0 3.0 50.55
34000.0 22000.0 14000.0 3.0 56.44
18000.0 992.0 864.0 3.0 62.4
650.0 467.0 295.0 0.0 46.98
11000.0 8000.0 2000.0 0.0 257.76
33000.0 301.0 300.0 3.0 46.0
26000.0 21000.0 19000.0 3.0 623.28
5000.0 2000.0 1000.0 3.0 31.17
16000.0 805.0 361.0 0.0 363.02
14000.0 962.0 318.0 0.0 350.12
2000.0 1000.0 543.0 4.0 80.02
1000.0 847.0 839.0 2.0 44.67
14000.0 1000.0 529.0 1.0 60.13
15000.0 535.0 186.0 0.0 107.1
18000.0 17000.0 683.0 0.0 101.53
10000.0 617.0 168.0 0.0 162.59
11000.0 963.0 539.0 0.0 35.71
10000.0 3000.0 835.0 1.0 69.95
40000.0 19000.0 3000.0 7.0 62.56
18000.0 1000.0 963.0 0.0 73.34
16000.0 3000.0 1000.0 0.0 25.03
1000.0 1000.0 304.0 0.0 95.72
4000.0 957.0 931.0 1.0 118.68
14000.0 11000.0 838.0 1.0 143.7
13000.0 963.0 593.0 2.0 62.45
15000.0 3000.0 1000.0 1.0 218.63
1000.0 560.0 417.0 0.0 126.98
17000.0 920.0 584.0 2.0 191.62
12000.0 919.0 569.0 2.0 127.38
8000.0 2000.0 322.0 2.0 150.32
40000.0 11000.0 10000.0 1.0 128.0
18000.0 412.0 277.0 2.0 88.5
22000.0 18000.0 11000.0 1.0 75.61
15000.0 348.0 144.0 1.0 55.09
769.0 726.0 681.0 0.0 52.82
17000.0 995.0 679.0 1.0 50.15
992.0 495.0 368.0 0.0 46.98
3000.0 1000.0 1000.0 7.0 56.72
21000.0 3000.0 3000.0 1.0 47.11
10000.0 6000.0 509.0 1.0 17.11
20000.0 11000.0 11000.0 3.0 21.56
1000.0 852.0 592.0 7.0 19.45
14000.0 8000.0 1000.0 4.0 28.84
20000.0 2000.0 502.0 0.0 31.57
27000.0 254.0 194.0 3.0 1.21
14000.0 794.0 482.0 0.0 89.25
788.0 423.0 345.0 1.0 15.43
20000.0 15000.0 1000.0 2.0 60.96
35000.0 11000.0 734.0 0.0 46.28
749.0 463.0 404.0 4.0 47.31
5000.0 117.0 107.0 0.0 24.34
29000.0 14000.0 10000.0 0.0 22.88
409.0 107.0 20.0 0.0 13.4
854.0 766.0 501.0 2.0 15.52
1000.0 660.0 650.0 1.0 136.02
11000.0 1000.0 287.0 2.0 5.77
17000.0 971.0 839.0 2.0 138.45
975.0 815.0 749.0 7.0 159.58
11000.0 392.0 365.0 4.0 6.11
107.0 81.0 54.0 6.0 18.6
668.0 641.0 225.0 0.0 176.59
34000.0 23000.0 14000.0 5.0 150.12
16000.0 896.0 723.0 1.0 163.95
19000.0 11000.0 903.0 0.0 126.55
1000.0 935.0 716.0 0.0 166.15
480.0 449.0 127.0 0.0 125.07
1000.0 575.0 336.0 0.0 102.46
10000.0 349.0 81.0 0.0 96.92
8000.0 2000.0 723.0 2.0 90.35
11000.0 3000.0 898.0 0.0 95.0
22000.0 11000.0 808.0 2.0 75.27
769.0 698.0 465.0 0.0 115.6
2000.0 2000.0 651.0 1.0 64.15
982.0 971.0 119.0 2.0 83.91
15000.0 535.0 423.0 0.0 72.31
14000.0 903.0 767.0 3.0 61.09
23000.0 20000.0 19000.0 1.0 53.08
18000.0 11000.0 465.0 7.0 54.41
708.0 78.0 19.0 0.0 50.86
2000.0 1000.0 520.0 0.0 52.0
176.0 61.0 57.0 0.0 37.37
2000.0 741.0 687.0 0.0 38.18
683.0 392.0 214.0 2.0 38.54
703.0 682.0 495.0 0.0 42.58
14000.0 9000.0 3000.0 3.0 42.62
20000.0 19000.0 19000.0 3.0 26.81
4000.0 887.0 826.0 1.0 15.96
13000.0 11000.0 563.0 0.0 21.0
11000.0 1000.0 287.0 2.0 5.77
12000.0 2000.0 61.0 0.0 10.33
11000.0 372.0 167.0 0.0 3.68
1000.0 535.0 87.0 0.0 10.64
884.0 617.0 502.0 0.0 80.05
11000.0 557.0 398.0 5.0 4.56
18000.0 957.0 954.0 2.0 88.92
940.0 906.0 736.0 0.0 47.54
14000.0 924.0 904.0 0.0 42.0
378.0 18.0 15.0 31.0 16.38
17000.0 1000.0 724.0 0.0 34.91
13000.0 597.0 531.0 1.0 109.71
10000.0 4000.0 206.0 7.0 92.17
10000.0 2000.0 651.0 12.0 41.1
26000.0 10000.0 471.0 0.0 26.9
2000.0 756.0 591.0 4.0 46.81
17000.0 12000.0 10000.0 1.0 191.45
740.0 707.0 651.0 4.0 150.37
14000.0 839.0 706.0 3.0 277.31
768.0 734.0 624.0 0.0 255.95
18000.0 464.0 64.0 5.0 117.53
13000.0 12000.0 538.0 0.0 171.03
11000.0 11000.0 505.0 0.0 124.73
18000.0 5000.0 1000.0 2.0 81.16
492.0 392.0 213.0 1.0 110.01
15000.0 3000.0 923.0 2.0 55.8
17000.0 329.0 190.0 0.0 55.29
15000.0 2000.0 825.0 2.0 83.3
529.0 130.0 120.0 2.0 67.52
978.0 593.0 227.0 1.0 45.8
20000.0 10000.0 3000.0 2.0 37.55
10000.0 979.0 745.0 0.0 34.53
11000.0 1000.0 687.0 0.0 13.3
883.0 883.0 567.0 1.0 7.46
988.0 149.0 129.0 0.0 102.41
20000.0 1000.0 1000.0 0.0 10.14
989.0 970.0 954.0 0.0 37.43
852.0 521.0 491.0 0.0 34.01
722.0 655.0 460.0 6.0 169.08
17000.0 11000.0 9000.0 6.0 101.47
15000.0 491.0 355.0 3.0 54.7
10000.0 877.0 24.0 2.0 14.27
18000.0 984.0 874.0 0.0 93.75
13000.0 1000.0 670.0 0.0 59.07
783.0 370.0 322.0 4.0 128.34
26000.0 12000.0 816.0 4.0 58.88
2000.0 433.0 107.0 0.0 115.65
24000.0 10000.0 940.0 0.0 83.81
303.0 18.0 7.0 0.0 66.36
23000.0 13000.0 502.0 0.0 66.47
15000.0 975.0 344.0 1.0 62.88
11000.0 826.0 545.0 2.0 58.72
617.0 204.0 183.0 1.0 56.82
18000.0 631.0 37.0 1.0 53.68
19000.0 1000.0 286.0 1.0 50.92
455.0 221.0 219.0 2.0 46.88
15000.0 1000.0 424.0 0.0 52.42
11000.0 2000.0 1000.0 1.0 42.48
26000.0 821.0 751.0 0.0 42.04
157.0 33.0 21.0 0.0 40.25
17000.0 2000.0 534.0 1.0 35.27
15000.0 11000.0 2000.0 0.0 32.36
10000.0 785.0 645.0 1.0 7.69
11000.0 10000.0 820.0 0.0 3.9
11000.0 4000.0 365.0 0.0 97.66
10000.0 1000.0 751.0 8.0 183.44
22000.0 779.0 265.0 1.0 63.03
559.0 427.0 303.0 0.0 161.03
11000.0 183.0 83.0 3.0 27.37
33000.0 23000.0 767.0 4.0 70.24
576.0 447.0 325.0 0.0 71.35
553.0 488.0 385.0 1.0 48.04
933.0 194.0 114.0 0.0 30.69
2000.0 860.0 845.0 0.0 10.91
17000.0 927.0 405.0 0.0 28.75
11000.0 985.0 529.0 2.0 148.73
19000.0 13000.0 591.0 0.0 364.0
13000.0 11000.0 1000.0 3.0 22.49
8000.0 698.0 638.0 1.0 41.01
14000.0 439.0 313.0 0.0 25.98
11000.0 989.0 919.0 3.0 87.34
2000.0 850.0 534.0 0.0 40.17
12000.0 412.0 385.0 4.0 49.87
16000.0 543.0 523.0 0.0 12.28
16000.0 601.0 198.0 0.0 148.09
14000.0 816.0 485.0 0.0 145.0
775.0 523.0 437.0 0.0 26.76
15000.0 3000.0 2000.0 2.0 169.71
2000.0 1000.0 387.0 0.0 80.03
2000.0 939.0 883.0 0.0 74.27
20000.0 962.0 766.0 1.0 70.63
713.0 220.0 204.0 0.0 60.44
14000.0 11000.0 3000.0 3.0 82.23
272.0 111.0 104.0 0.0 40.22
15000.0 852.0 816.0 1.0 48.24
12000.0 11000.0 10000.0 3.0 45.09
17000.0 1000.0 960.0 0.0 2.34
49000.0 702.0 403.0 0.0 31.66
3000.0 571.0 81.0 1.0 33.63
20000.0 732.0 141.0 3.0 15.79
27000.0 154.0 151.0 2.0 1.87
27000.0 798.0 581.0 1.0 13.65
10000.0 9000.0 3000.0 2.0 0.06
852.0 521.0 490.0 0.0 34.01
13000.0 11000.0 1000.0 4.0 16.97
13000.0 683.0 461.0 0.0 70.27
1000.0 897.0 848.0 1.0 28.77
967.0 455.0 304.0 0.0 51.78
218.0 216.0 92.0 7.0 31.45
3000.0 859.0 847.0 0.0 25.0
12000.0 854.0 706.0 1.0 23.23
15000.0 13000.0 11.0 4.0 75.59
19000.0 128.0 105.0 1.0 25.56
20000.0 732.0 141.0 3.0 15.79
129.0 25.0 23.0 0.0 71.98
11000.0 1000.0 287.0 2.0 5.77
975.0 569.0 517.0 2.0 49.0
23000.0 820.0 120.0 0.0 11.33
385.0 223.0 159.0 0.0 16.68
34000.0 22000.0 14000.0 0.0 132.09
2000.0 826.0 579.0 1.0 36.58
3000.0 427.0 149.0 1.0 24.85
19000.0 14000.0 10000.0 1.0 24.1
6000.0 960.0 697.0 0.0 137.39
884.0 617.0 501.0 0.0 80.05
8000.0 727.0 552.0 0.0 82.62
2000.0 660.0 500.0 0.0 56.67
11000.0 10000.0 418.0 0.0 56.23
15000.0 1000.0 851.0 9.0 113.08
1000.0 1000.0 852.0 0.0 52.07
87000.0 1000.0 602.0 1.0 41.57
1000.0 465.0 455.0 0.0 42.65
919.0 691.0 183.0 0.0 21.27
745.0 168.0 77.0 2.0 44.99
11000.0 119.0 51.0 3.0 34.3
383.0 333.0 322.0 0.0 34.33
177.0 55.0 24.0 6.0 26.0
2000.0 934.0 756.0 1.0 31.58
646.0 441.0 374.0 0.0 38.56
15000.0 989.0 942.0 0.0 23.39
17000.0 882.0 826.0 0.0 18.35
17000.0 12000.0 10000.0 1.0 191.45
869.0 624.0 329.0 0.0 14.17
11000.0 904.0 783.0 1.0 13.99
17000.0 1000.0 884.0 0.0 12.13
14000.0 12000.0 968.0 3.0 12.63
14000.0 1000.0 580.0 1.0 13.65
204.0 178.0 175.0 0.0 8.09
33000.0 4000.0 902.0 2.0 0.58
9000.0 750.0 648.0 1.0 0.05
22000.0 2000.0 897.0 0.0 4.71
2000.0 2000.0 562.0 4.0 6.92
8000.0 691.0 85.0 0.0 3.4
920.0 798.0 329.0 3.0 150.06
567.0 312.0 261.0 10.0 59.57
975.0 569.0 557.0 2.0 52.69
15000.0 6000.0 529.0 8.0 42.34
594.0 268.0 218.0 1.0 33.4
11000.0 642.0 223.0 0.0 18.33
14000.0 13000.0 816.0 0.0 17.75
27000.0 18000.0 1000.0 4.0 5.69
4000.0 820.0 201.0 0.0 3.71
15000.0 833.0 778.0 2.0 121.46
158.0 152.0 129.0 2.0 58.01
839.0 756.0 613.0 1.0 82.39
1000.0 1000.0 580.0 0.0 41.78
10000.0 751.0 746.0 4.0 65.0
394.0 150.0 58.0 0.0 54.24
3000.0 979.0 96.0 3.0 39.83
3000.0 979.0 96.0 3.0 39.83
13000.0 13000.0 559.0 2.0 45.51
634.0 269.0 250.0 0.0 37.62
175.0 115.0 108.0 1.0 23.62
19000.0 581.0 252.0 0.0 23.21
15000.0 1000.0 851.0 9.0 113.08
24000.0 396.0 271.0 1.0 16.2
21000.0 541.0 238.0 0.0 19.06
3000.0 1000.0 888.0 0.0 2.32
499.0 298.0 102.0 0.0 7.77
14000.0 1000.0 520.0 0.0 138.8
11000.0 744.0 635.0 2.0 26.38
19000.0 393.0 305.0 1.0 91.12
17000.0 975.0 569.0 1.0 64.0
1000.0 340.0 250.0 1.0 71.59
15000.0 10000.0 953.0 2.0 40.98
13000.0 876.0 149.0 0.0 35.89
2000.0 820.0 612.0 1.0 37.88
14000.0 1000.0 850.0 0.0 163.19
33000.0 745.0 228.0 0.0 35.05
10000.0 1000.0 306.0 1.0 28.64
826.0 622.0 415.0 2.0 20.57
33000.0 748.0 619.0 3.0 21.38
10000.0 602.0 383.0 0.0 15.7
11000.0 5000.0 358.0 0.0 13.77
65.0 49.0 39.0 1.0 7.76
6000.0 294.0 287.0 0.0 1.29
13000.0 794.0 570.0 0.0 0.12
14000.0 1000.0 1000.0 0.0 0.07
668.0 56.0 40.0 0.0 141.32
833.0 809.0 429.0 0.0 190.87
2000.0 906.0 816.0 7.0 14.99
19000.0 50.0 21.0 0.0 2.61
20000.0 15000.0 1000.0 1.0 106.95
10000.0 2000.0 1000.0 0.0 58.61
3000.0 3000.0 579.0 0.0 61.69
619.0 350.0 2.0 0.0 55.12
805.0 681.0 491.0 0.0 14.68
8000.0 3000.0 850.0 2.0 17.74
17000.0 2000.0 920.0 0.0 65.27
971.0 329.0 281.0 0.0 54.72
6000.0 1000.0 834.0 1.0 167.01
8000.0 1000.0 733.0 0.0 124.87
733.0 558.0 376.0 2.0 31.99
565.0 555.0 171.0 1.0 15.29
22000.0 851.0 411.0 1.0 35.54
23000.0 238.0 141.0 2.0 93.57
17000.0 1000.0 602.0 3.0 50.46
838.0 55.0 54.0 1.0 38.32
16000.0 638.0 553.0 2.0 33.31
798.0 465.0 393.0 1.0 79.0
939.0 906.0 736.0 0.0 47.54
4000.0 334.0 130.0 0.0 35.79
3000.0 424.0 190.0 0.0 76.2
20000.0 14000.0 3000.0 10.0 8.83
23000.0 342.0 294.0 0.0 5.48
10000.0 4000.0 844.0 1.0 3.03
963.0 168.0 98.0 1.0 75.31
35000.0 966.0 429.0 4.0 34.02
967.0 455.0 304.0 0.0 51.78
668.0 641.0 225.0 0.0 176.59
15000.0 241.0 85.0 1.0 32.28
7000.0 150.0 27.0 1.0 59.89
23000.0 10000.0 3000.0 2.0 34.96
363.0 342.0 117.0 3.0 26.05
15000.0 1000.0 424.0 1.0 58.4
502.0 206.0 189.0 0.0 0.69
1000.0 683.0 658.0 0.0 17.54
18000.0 860.0 500.0 2.0 1.33
24000.0 11000.0 4000.0 0.0 336.53
24000.0 3000.0 973.0 0.0 143.49
17000.0 15000.0 11000.0 1.0 113.71
29000.0 509.0 76.0 4.0 144.81
637.0 256.0 190.0 3.0 17.47
883.0 563.0 393.0 0.0 304.36
3000.0 294.0 77.0 0.0 1.74
131.0 66.0 58.0 0.0 6.86
1000.0 421.0 300.0 0.0 84.26
13000.0 898.0 726.0 0.0 4.0
23000.0 19000.0 694.0 1.0 24.48
14000.0 338.0 82.0 0.0 71.9
11000.0 3000.0 896.0 0.0 27.3
972.0 407.0 202.0 0.0 27.69
11000.0 892.0 192.0 4.0 14.12
155.0 78.0 13.0 0.0 27.29
18000.0 572.0 372.0 0.0 5.01
727.0 442.0 233.0 0.0 3.22
20000.0 559.0 394.0 4.0 34.96
23000.0 892.0 748.0 0.0 65.01
3000.0 465.0 326.0 1.0 35.39
230.0 193.0 127.0 0.0 25.36
617.0 163.0 67.0 0.0 0.06
530.0 238.0 65.0 1.0 0.02
11000.0 744.0 635.0 2.0 26.38
14000.0 902.0 767.0 3.0 61.09
24000.0 970.0 535.0 0.0 13.09
942.0 810.0 535.0 0.0 64.42
1000.0 419.0 412.0 0.0 48.06
40000.0 3000.0 387.0 0.0 1.82
3000.0 571.0 81.0 1.0 33.63
8000.0 1000.0 478.0 1.0 6.85
586.0 497.0 233.0 0.0 0.44
490.0 159.0 109.0 0.0 6.53
314.0 189.0 159.0 0.0 14.67
380.0 284.0 155.0 3.0 11.28
804.0 625.0 328.0 0.0 3.59
17000.0 2000.0 534.0 1.0 35.27
635.0 445.0 374.0 0.0 0.09
260000.0 454.0 354.0 5.0 131.56
852.0 618.0 588.0 1.0 53.99
10000.0 3000.0 1000.0 2.0 58.68
13000.0 11000.0 1000.0 3.0 22.49
707.0 305.0 142.0 0.0 31.54
33000.0 2000.0 616.0 0.0 9.7
640.0 550.0 389.0 0.0 7.19
24000.0 3000.0 973.0 0.0 143.49
2000.0 1000.0 543.0 4.0 80.02
7000.0 71.0 11.0 0.0 0.33
873.0 559.0 310.0 1.0 43.98
3000.0 1000.0 888.0 0.0 2.32
44000.0 15000.0 11000.0 4.0 234.9
5000.0 117.0 107.0 0.0 24.34
27000.0 161.0 146.0 0.0 0.1
